GuardrailConstrainedQuantityView.init(value:unit:guardrail:isEditing:isSupportedValue:iconSpacing:isUnitLabelVisible:forceDisableAnimations:),GuardrailConstrainedQuantityView.init(value:unit:guardrail:isEditing:isSupportedValue:iconSpacing:isUnitLabelVisible:forceDisableAnimations:) in LoopKit/LoopKitUI/Views/GuardrailConstraintedQuantityView.swift
GuidanceColors.init(acceptable:warning:critical:),GuidanceColors.init(acceptable:warning:critical:) in LoopKit/LoopKitUI/Models/GuidanceColors.swift
GuidanceColors.init(),GuidanceColors.init() in LoopKit/LoopKitUI/Models/GuidanceColors.swift
InsulinSensitivityScalingTableViewCell.init(style:reuseIdentifier:),InsulinSensitivityScalingTableViewCell.init(style:reuseIdentifier:) in LoopKit/LoopKitUI/Views/InsulinSensitivityScalingTableViewCell.swift
InsulinSensitivityScalingTableViewCell.init(coder:),InsulinSensitivityScalingTableViewCell.init(coder:) in LoopKit/LoopKitUI/Views/InsulinSensitivityScalingTableViewCell.swift
SegmentedGaugeBarView.init(frame:),SegmentedGaugeBarView.init(frame:) in LoopKit/LoopKitUI/Views/SegmentedGaugeBarView.swift
SegmentedGaugeBarView.init(coder:),SegmentedGaugeBarView.init(coder:) in LoopKit/LoopKitUI/Views/SegmentedGaugeBarView.swift
ThumbView.init(frame:),ThumbView.init(frame:) in LoopKit/LoopKitUI/Views/ThumbView.swift
ThumbView.init(coder:),ThumbView.init(coder:) in LoopKit/LoopKitUI/Views/ThumbView.swift
SegmentedGaugeBarLayer.init(),SegmentedGaugeBarLayer.init() in LoopKit/LoopKitUI/Views/SegmentedGaugeBarLayer.swift
SegmentedGaugeBarLayer.init(layer:),SegmentedGaugeBarLayer.init(layer:) in LoopKit/LoopKitUI/Views/SegmentedGaugeBarLayer.swift
SegmentedGaugeBarLayer.init(coder:),SegmentedGaugeBarLayer.init(coder:) in LoopKit/LoopKitUI/Views/SegmentedGaugeBarLayer.swift
CorrectionRangeInformationView.init(onExit:mode:),CorrectionRangeInformationView.init(onExit:mode:) in LoopKit/LoopKitUI/Views/Information Screens/CorrectionRangeInformationView.swift
CorrectionRangeInformationView_Previews.init(),CorrectionRangeInformationView_Previews.init() in LoopKit/LoopKitUI/Views/Information Screens/CorrectionRangeInformationView.swift
UnknownError.init(),UnknownError.init() in LoopKit/LoopKitUI/Extensions/Environment+Authenticate.swift
LocalAuthentication.init(),LocalAuthentication.init() in LoopKit/LoopKitUI/Extensions/Environment+Authenticate.swift
AuthenticationChallengeKey.init(),AuthenticationChallengeKey.init() in LoopKit/LoopKitUI/Extensions/Environment+Authenticate.swift
MultipleSelectionList<Item>.init(items:selectedItems:itemToDisplayableString:),MultipleSelectionList.init(items:selectedItems:itemToDisplayableString:) in LoopKit/LoopKitUI/Views/MultipleSelectionList.swift
MultipleSelectionRow<Item>.init(item:selectedItems:itemToDisplayableString:),MultipleSelectionRow.init(item:selectedItems:itemToDisplayableString:) in LoopKit/LoopKitUI/Views/MultipleSelectionList.swift
SelectableList_Previews.init(),SelectableList_Previews.init() in LoopKit/LoopKitUI/Views/MultipleSelectionList.swift
SelectableList_Previews.PreviewWrapper.init(),PreviewWrapper.init() in LoopKit/LoopKitUI/Views/MultipleSelectionList.swift
SelectableList_Previews.PreviewWrapper.init(selectedFruit:),PreviewWrapper.init(selectedFruit:) in LoopKit/LoopKitUI/Views/MultipleSelectionList.swift
LabeledValueView.init(label:value:highlightValue:),LabeledValueView.init(label:value:highlightValue:) in LoopKit/LoopKitUI/Views/LabeledValueView.swift
LabeledValueView_Previews.init(),LabeledValueView_Previews.init() in LoopKit/LoopKitUI/Views/LabeledValueView.swift
RadioSelectionTableViewController.init(),RadioSelectionTableViewController.init() in LoopKit/LoopKitUI/View Controllers/RadioSelectionTableViewController.swift
RadioSelectionTableViewController.init(style:),RadioSelectionTableViewController.init(style:) in LoopKit/LoopKitUI/View Controllers/RadioSelectionTableViewController.swift
RadioSelectionTableViewController.init(nibName:bundle:),RadioSelectionTableViewController.init(nibName:bundle:) in LoopKit/LoopKitUI/View Controllers/RadioSelectionTableViewController.swift
RadioSelectionTableViewController.init(coder:),RadioSelectionTableViewController.init(coder:) in LoopKit/LoopKitUI/View Controllers/RadioSelectionTableViewController.swift
TextFieldTableViewCell.init(style:reuseIdentifier:),TextFieldTableViewCell.init(style:reuseIdentifier:) in LoopKit/LoopKitUI/Views/TextFieldTableViewCell.swift
TextFieldTableViewCell.init(coder:),TextFieldTableViewCell.init(coder:) in LoopKit/LoopKitUI/Views/TextFieldTableViewCell.swift
GuardrailWarning.init(therapySetting:title:threshold:caption:),GuardrailWarning.init(therapySetting:title:threshold:caption:) in LoopKit/LoopKitUI/Views/GuardrailWarning.swift
GuardrailWarning.init(therapySetting:title:thresholds:caption:),GuardrailWarning.init(therapySetting:title:thresholds:caption:) in LoopKit/LoopKitUI/Views/GuardrailWarning.swift
EmojiRow.init(text:isFocused:emojiType:title:),EmojiRow.init(text:isFocused:emojiType:title:) in LoopKit/LoopKitUI/CarbKit/EmojiRow.swift
EmojiSection.init(title:items:indexSymbol:),EmojiSection.init(title:items:indexSymbol:) in LoopKit/LoopKitUI/Views/EmojiDataSource.swift
InstructionList.init(instructions:startingIndex:instructionColor:),InstructionList.init(instructions:startingIndex:instructionColor:) in LoopKit/LoopKitUI/Views/InstructionList.swift
InstructionList.init(instructions:startingIndex:instructionColor:),InstructionList.init(instructions:startingIndex:instructionColor:) in LoopKit/LoopKitUI/Views/InstructionList.swift
InstructionList.Instruction.init(text:subtext:),Instruction.init(text:subtext:) in LoopKit/LoopKitUI/Views/InstructionList.swift
InstructionList_Previews.init(),InstructionList_Previews.init() in LoopKit/LoopKitUI/Views/InstructionList.swift
GlucoseEntryTableViewController.init(glucoseUnit:),GlucoseEntryTableViewController.init(glucoseUnit:) in LoopKit/LoopKitUI/View Controllers/GlucoseEntryTableViewController.swift
GlucoseEntryTableViewController.init(coder:),GlucoseEntryTableViewController.init(coder:) in LoopKit/LoopKitUI/View Controllers/GlucoseEntryTableViewController.swift
GlucoseEntryTableViewController.init(style:),GlucoseEntryTableViewController.init(style:) in LoopKit/LoopKitUI/View Controllers/GlucoseEntryTableViewController.swift
GlucoseEntryTableViewController.init(nibName:bundle:),GlucoseEntryTableViewController.init(nibName:bundle:) in LoopKit/LoopKitUI/View Controllers/GlucoseEntryTableViewController.swift
TextFieldTableViewController.init(),TextFieldTableViewController.init() in LoopKit/LoopKitUI/View Controllers/TextFieldTableViewController.swift
TextFieldTableViewController.init(style:),TextFieldTableViewController.init(style:) in LoopKit/LoopKitUI/View Controllers/TextFieldTableViewController.swift
TextFieldTableViewController.init(nibName:bundle:),TextFieldTableViewController.init(nibName:bundle:) in LoopKit/LoopKitUI/View Controllers/TextFieldTableViewController.swift
TextFieldTableViewController.init(coder:),TextFieldTableViewController.init(coder:) in LoopKit/LoopKitUI/View Controllers/TextFieldTableViewController.swift
AuthenticationViewController<T>.init(authentication:),AuthenticationViewController.init(authentication:) in LoopKit/LoopKitUI/View Controllers/AuthenticationViewController.swift
AuthenticationViewController<T>.init(coder:),AuthenticationViewController.init(coder:) in LoopKit/LoopKitUI/View Controllers/AuthenticationViewController.swift
AuthenticationViewController<T>.init(style:),AuthenticationViewController.init(style:) in LoopKit/LoopKitUI/View Controllers/AuthenticationViewController.swift
AuthenticationViewController<T>.init(nibName:bundle:),AuthenticationViewController.init(nibName:bundle:) in LoopKit/LoopKitUI/View Controllers/AuthenticationViewController.swift
ServiceCredential.init(title:placeholder:isSecret:keyboardType:options:),ServiceCredential.init(title:placeholder:isSecret:keyboardType:options:) in LoopKit/LoopKitUI/ServiceCredential.swift
ActionButton.init(_:),ActionButton.init(_:) in LoopKit/LoopKitUI/Views/ActionButton.swift
OverrideSelectionHeaderView.init(frame:),OverrideSelectionHeaderView.init(frame:) in LoopKit/LoopKitUI/Views/OverrideSelectionHeaderView.swift
OverrideSelectionHeaderView.init(coder:),OverrideSelectionHeaderView.init(coder:) in LoopKit/LoopKitUI/Views/OverrideSelectionHeaderView.swift
ConfigurationPageScrollView<Content, ActionArea>.init(content:actionArea:),ConfigurationPageScrollView.init(content:actionArea:) in LoopKit/LoopKitUI/Views/ConfigurationPageScrollView.swift
FractionalQuantityPicker.init(value:unit:guardrail:selectableValues:usageContext:),FractionalQuantityPicker.init(value:unit:guardrail:selectableValues:usageContext:) in LoopKit/LoopKitUI/Views/FractionalQuantityPicker.swift
CustomInsetGroupedListStyle.init(),CustomInsetGroupedListStyle.init() in LoopKit/LoopKitUI/Extensions/View+InsetGroupedListStyle.swift
ValidatingIndicatorView.init(frame:),ValidatingIndicatorView.init(frame:) in LoopKit/LoopKitUI/Views/ValidatingIndicatorView.swift
ValidatingIndicatorView.init(coder:),ValidatingIndicatorView.init(coder:) in LoopKit/LoopKitUI/Views/ValidatingIndicatorView.swift
WebView.init(url:),WebView.init(url:) in LoopKit/LoopKitUI/Views/WebView.swift
ActivityIndicator.init(isAnimating:style:color:),ActivityIndicator.init(isAnimating:style:color:) in LoopKit/LoopKitUI/Views/ActivityIndicator.swift
SingleSelectionCheckList<Item>.init(header:footer:items:selectedItem:formatter:),SingleSelectionCheckList.init(header:footer:items:selectedItem:formatter:) in LoopKit/LoopKitUI/Views/SingleSelectionCheckList.swift
CheckSelectionRow<Item>.init(item:selectedItem:),CheckSelectionRow.init(item:selectedItem:) in LoopKit/LoopKitUI/Views/SingleSelectionCheckList.swift
SingleSelectionCheckList_Previews.init(),SingleSelectionCheckList_Previews.init() in LoopKit/LoopKitUI/Views/SingleSelectionCheckList.swift
SingleSelectionCheckList_Previews.PreviewWrapper.init(),PreviewWrapper.init() in LoopKit/LoopKitUI/Views/SingleSelectionCheckList.swift
SingleSelectionCheckList_Previews.PreviewWrapper.init(selectedFruit:),PreviewWrapper.init(selectedFruit:) in LoopKit/LoopKitUI/Views/SingleSelectionCheckList.swift
ScheduleItemPicker<Value, ValuePicker>.init(item:isTimeSelectable:valuePicker:),ScheduleItemPicker.init(item:isTimeSelectable:valuePicker:) in LoopKit/LoopKitUI/Views/ScheduleItemPicker.swift
PumpSupportedIncrements.init(basalRates:bolusVolumes:maximumBolusVolumes:maximumBasalScheduleEntryCount:),PumpSupportedIncrements.init(basalRates:bolusVolumes:maximumBolusVolumes:maximumBasalScheduleEntryCount:) in LoopKit/LoopKitUI/Views/Settings Editors/PumpSupportedIncrements.swift
TherapySettingsViewModel.init(therapySettings:pumpSupportedIncrements:sensitivityOverridesEnabled:adultChildInsulinModelSelectionEnabled:prescription:delegate:),TherapySettingsViewModel.init(therapySettings:pumpSupportedIncrements:sensitivityOverridesEnabled:adultChildInsulinModelSelectionEnabled:prescription:delegate:) in LoopKit/LoopKitUI/ViewModels/TherapySettingsViewModel.swift
AuthenticationTableViewCell.init(style:reuseIdentifier:),AuthenticationTableViewCell.init(style:reuseIdentifier:) in LoopKit/LoopKitUI/Views/AuthenticationTableViewCell.swift
AuthenticationTableViewCell.init(coder:),AuthenticationTableViewCell.init(coder:) in LoopKit/LoopKitUI/Views/AuthenticationTableViewCell.swift
CredentialOptionPicker.init(options:),CredentialOptionPicker.init(options:) in LoopKit/LoopKitUI/Views/AuthenticationTableViewCell.swift
CredentialOptionPicker.init(),CredentialOptionPicker.init() in LoopKit/LoopKitUI/Views/AuthenticationTableViewCell.swift
CorrectionRangeOverridesEditor.init(mode:therapySettingsViewModel:preset:didSave:),CorrectionRangeOverridesEditor.init(mode:therapySettingsViewModel:preset:didSave:) in LoopKit/LoopKitUI/Views/Settings Editors/CorrectionRangeOverridesEditor.swift
Card.init(parts:backgroundColor:),Card.init(parts:backgroundColor:) in LoopKit/LoopKitUI/Views/CardList/Card.swift
CorrectionRangeOverridesEditorViewModel.init(therapySettingsViewModel:preset:didSave:),CorrectionRangeOverridesEditorViewModel.init(therapySettingsViewModel:preset:didSave:) in LoopKit/LoopKitUI/ViewModels/CorrectionRangeOverridesEditorViewModel.swift
DisplayGlucosePreference.init(displayGlucoseUnit:),DisplayGlucosePreference.init(displayGlucoseUnit:) in LoopKit/LoopKitUI/ViewModels/DisplayGlucosePreference.swift
CorrectionRangeOverridesGuardrailWarning.init(crossedThresholds:preset:),CorrectionRangeOverridesGuardrailWarning.init(crossedThresholds:preset:) in LoopKit/LoopKitUI/Views/Settings Editors/CorrectionRangeOverridesEditor.swift
LocalBundle.init(),LocalBundle.init() in LoopKit/LoopKitUI/LocalizedString.swift
LocalBundle.init(),LocalBundle.init() in LoopKit/LoopKitUI/UIColor.swift
LocalBundle.init(),LocalBundle.init() in LoopKit/LoopKitUI/Extensions/Image.swift
LocalBundle.init(),LocalBundle.init() in LoopKit/LoopKitUI/Extensions/UIImage.swift
LocalBundle.init(),LocalBundle.init() in LoopKit/LoopKitUI/Extensions/Color.swift
LocalBundle.init(),LocalBundle.init() in LoopKit/LoopKitUI/LocalizedString.swift
LocalBundle.init(),LocalBundle.init() in LoopKit/LoopKitUI/UIColor.swift
LocalBundle.init(),LocalBundle.init() in LoopKit/LoopKitUI/Extensions/Image.swift
LocalBundle.init(),LocalBundle.init() in LoopKit/LoopKitUI/Extensions/UIImage.swift
LocalBundle.init(),LocalBundle.init() in LoopKit/LoopKitUI/Extensions/Color.swift
LocalBundle.init(),LocalBundle.init() in LoopKit/LoopKitUI/LocalizedString.swift
LocalBundle.init(),LocalBundle.init() in LoopKit/LoopKitUI/UIColor.swift
LocalBundle.init(),LocalBundle.init() in LoopKit/LoopKitUI/Extensions/Image.swift
LocalBundle.init(),LocalBundle.init() in LoopKit/LoopKitUI/Extensions/UIImage.swift
LocalBundle.init(),LocalBundle.init() in LoopKit/LoopKitUI/Extensions/Color.swift
LocalBundle.init(),LocalBundle.init() in LoopKit/LoopKitUI/LocalizedString.swift
LocalBundle.init(),LocalBundle.init() in LoopKit/LoopKitUI/UIColor.swift
LocalBundle.init(),LocalBundle.init() in LoopKit/LoopKitUI/Extensions/Image.swift
LocalBundle.init(),LocalBundle.init() in LoopKit/LoopKitUI/Extensions/UIImage.swift
LocalBundle.init(),LocalBundle.init() in LoopKit/LoopKitUI/Extensions/Color.swift
LocalBundle.init(),LocalBundle.init() in LoopKit/LoopKitUI/LocalizedString.swift
LocalBundle.init(),LocalBundle.init() in LoopKit/LoopKitUI/UIColor.swift
LocalBundle.init(),LocalBundle.init() in LoopKit/LoopKitUI/Extensions/Image.swift
LocalBundle.init(),LocalBundle.init() in LoopKit/LoopKitUI/Extensions/UIImage.swift
LocalBundle.init(),LocalBundle.init() in LoopKit/LoopKitUI/Extensions/Color.swift
LabeledTextField.init(label:placeholder:value:),LabeledTextField.init(label:placeholder:value:) in LoopKit/LoopKitUI/Views/LabeledTextField.swift
LabelTextField_Previews.init(),LabelTextField_Previews.init() in LoopKit/LoopKitUI/Views/LabeledTextField.swift
LabelTextField_Previews.PreviewWrapper.init(),PreviewWrapper.init() in LoopKit/LoopKitUI/Views/LabeledTextField.swift
LabelTextField_Previews.PreviewWrapper.init(value:),PreviewWrapper.init(value:) in LoopKit/LoopKitUI/Views/LabeledTextField.swift
LabeledNumberInput.init(value:font:label:placeholder:allowFractions:shouldBecomeFirstResponder:),LabeledNumberInput.init(value:font:label:placeholder:allowFractions:shouldBecomeFirstResponder:) in LoopKit/LoopKitUI/Views/LabeledNumberInput.swift
LabeledNumberInput_Previews.init(),LabeledNumberInput_Previews.init() in LoopKit/LoopKitUI/Views/LabeledNumberInput.swift
InsulinTypeChooser.init(insulinType:supportedInsulinTypes:allowUnsetInsulinType:),InsulinTypeChooser.init(insulinType:supportedInsulinTypes:allowUnsetInsulinType:) in LoopKit/LoopKitUI/Views/InsulinTypeChooser.swift
InsulinTypeChooser_Previews.init(),InsulinTypeChooser_Previews.init() in LoopKit/LoopKitUI/Views/InsulinTypeChooser.swift
ChartsManager.init(colors:settings:axisLabelFont:charts:traitCollection:),ChartsManager.init(colors:settings:axisLabelFont:charts:traitCollection:) in LoopKit/LoopKitUI/View Controllers/ChartsManager.swift
ChartColorPalette.init(axisLine:axisLabel:grid:glucoseTint:insulinTint:carbTint:),ChartColorPalette.init(axisLine:axisLabel:grid:glucoseTint:insulinTint:carbTint:) in LoopKit/LoopKitUI/ChartColorPalette.swift
ChartAxisValueDoubleUnit.init(_:unitString:formatter:),ChartAxisValueDoubleUnit.init(_:unitString:formatter:) in LoopKit/LoopKitUI/Models/ChartAxisValueDoubleUnit.swift
ChartAxisValueDoubleUnit.init(_:unitString:),ChartAxisValueDoubleUnit.init(_:unitString:) in LoopKit/LoopKitUI/Models/ChartAxisValueDoubleUnit.swift
ChartAxisValueDoubleUnit.init(_:formatter:labelSettings:),ChartAxisValueDoubleUnit.init(_:formatter:labelSettings:) in LoopKit/LoopKitUI/Models/ChartAxisValueDoubleUnit.swift
SettingsTableViewCell.init(style:reuseIdentifier:),SettingsTableViewCell.init(style:reuseIdentifier:) in LoopKit/LoopKitUI/Views/SettingsTableViewCell.swift
SettingsTableViewCell.init(coder:),SettingsTableViewCell.init(coder:) in LoopKit/LoopKitUI/Views/SettingsTableViewCell.swift
CorrectionRangeScheduleEditor.init(mode:therapySettingsViewModel:didSave:),CorrectionRangeScheduleEditor.init(mode:therapySettingsViewModel:didSave:) in LoopKit/LoopKitUI/Views/Settings Editors/CorrectionRangeScheduleEditor.swift
AlertContent.init(title:message:cancel:ok:),AlertContent.init(title:message:cancel:ok:) in LoopKit/LoopKitUI/Views/AlertContent.swift
CorrectionRangeScheduleEditorViewModel.init(mode:therapySettingsViewModel:didSave:),CorrectionRangeScheduleEditorViewModel.init(mode:therapySettingsViewModel:didSave:) in LoopKit/LoopKitUI/ViewModels/CorrectionRangeScheduleEditorViewModel.swift
CorrectionRangeGuardrailWarning.init(crossedThresholds:),CorrectionRangeGuardrailWarning.init(crossedThresholds:) in LoopKit/LoopKitUI/Views/Settings Editors/CorrectionRangeScheduleEditor.swift
ChartPointsFill.init(chartPoints:fillColor:createContainerPoints:blendMode:),ChartPointsFill.init(chartPoints:fillColor:createContainerPoints:blendMode:) in LoopKit/LoopKitUI/Views/ChartPointsContextFillLayer.swift
ChartPointsFillsLayer.init(xAxis:yAxis:fills:),ChartPointsFillsLayer.init(xAxis:yAxis:fills:) in LoopKit/LoopKitUI/Views/ChartPointsContextFillLayer.swift
ChartPointsFillsLayer.init(xAxis:yAxis:),ChartPointsFillsLayer.init(xAxis:yAxis:) in LoopKit/LoopKitUI/Views/ChartPointsContextFillLayer.swift
ChartPointsFillsView.init(frame:chartPointsFills:),ChartPointsFillsView.init(frame:chartPointsFills:) in LoopKit/LoopKitUI/Views/ChartPointsContextFillLayer.swift
ChartPointsFillsView.init(coder:),ChartPointsFillsView.init(coder:) in LoopKit/LoopKitUI/Views/ChartPointsContextFillLayer.swift
ChartPointsFillsView.init(frame:),ChartPointsFillsView.init(frame:) in LoopKit/LoopKitUI/Views/ChartPointsContextFillLayer.swift
DemoPlaceHolderView.init(appName:),DemoPlaceHolderView.init(appName:) in LoopKit/LoopKitUI/Views/DemoPlaceHolderView.swift
DemoPlaceHolderView_Previews.init(),DemoPlaceHolderView_Previews.init() in LoopKit/LoopKitUI/Views/DemoPlaceHolderView.swift
InsulinModelInformationView.init(onExit:mode:),InsulinModelInformationView.init(onExit:mode:) in LoopKit/LoopKitUI/Views/Information Screens/InsulinModelInformationView.swift
EmojiInputHeaderView.init(frame:),EmojiInputHeaderView.init(frame:) in LoopKit/LoopKitUI/Views/EmojiInputHeaderView.swift
EmojiInputHeaderView.init(coder:),EmojiInputHeaderView.init(coder:) in LoopKit/LoopKitUI/Views/EmojiInputHeaderView.swift
OverrideSelectionFooterView.init(frame:),OverrideSelectionFooterView.init(frame:) in LoopKit/LoopKitUI/Views/OverrideSelectionFooterView.swift
OverrideSelectionFooterView.init(coder:),OverrideSelectionFooterView.init(coder:) in LoopKit/LoopKitUI/Views/OverrideSelectionFooterView.swift
Splat.init(_:id:rowContent:),Splat.init(_:id:rowContent:) in LoopKit/LoopKitUI/Views/CardList/Splat.swift
Splat.init(_:rowContent:),Splat.init(_:rowContent:) in LoopKit/LoopKitUI/Views/CardList/Splat.swift
CardBuilder.init(),CardBuilder.init() in LoopKit/LoopKitUI/Views/CardList/CardBuilder.swift
NewScheduleItemEditor<Value, ValuePicker>.init(isPresented:initialItem:selectableTimes:valuePicker:onSave:),NewScheduleItemEditor.init(isPresented:initialItem:selectableTimes:valuePicker:onSave:) in LoopKit/LoopKitUI/Views/NewScheduleItemEditor.swift
Keyboard.State.init(),State.init() in LoopKit/LoopKitUI/Extensions/Keyboard.swift
Keyboard.State.init(height:animationDuration:),State.init(height:animationDuration:) in LoopKit/LoopKitUI/Extensions/Keyboard.swift
Keyboard.init(),Keyboard.init() in LoopKit/LoopKitUI/Extensions/Keyboard.swift
KeyboardAware.init(),KeyboardAware.init() in LoopKit/LoopKitUI/Extensions/View+KeyboardAware.swift
KeyboardAware.init(keyboardHeight:),KeyboardAware.init(keyboardHeight:) in LoopKit/LoopKitUI/Extensions/View+KeyboardAware.swift
CarbRatioScheduleEditor.init(schedule:onSave:mode:),CarbRatioScheduleEditor.init(schedule:onSave:mode:) in LoopKit/LoopKitUI/Views/Settings Editors/CarbRatioScheduleEditor.swift
CarbRatioScheduleEditor.init(mode:therapySettingsViewModel:didSave:),CarbRatioScheduleEditor.init(mode:therapySettingsViewModel:didSave:) in LoopKit/LoopKitUI/Views/Settings Editors/CarbRatioScheduleEditor.swift
CarbRatioGuardrailWarning.init(crossedThresholds:),CarbRatioGuardrailWarning.init(crossedThresholds:) in LoopKit/LoopKitUI/Views/Settings Editors/CarbRatioScheduleEditor.swift
PaddedTextField.init(frame:),PaddedTextField.init(frame:) in LoopKit/LoopKitUI/Views/PaddedTextField.swift
PaddedTextField.init(coder:),PaddedTextField.init(coder:) in LoopKit/LoopKitUI/Views/PaddedTextField.swift
ServiceNavigationController.init(navigationBarClass:toolbarClass:),ServiceNavigationController.init(navigationBarClass:toolbarClass:) in LoopKit/LoopKitUI/View Controllers/ServiceNavigationController.swift
ServiceNavigationController.init(rootViewController:),ServiceNavigationController.init(rootViewController:) in LoopKit/LoopKitUI/View Controllers/ServiceNavigationController.swift
ServiceNavigationController.init(nibName:bundle:),ServiceNavigationController.init(nibName:bundle:) in LoopKit/LoopKitUI/View Controllers/ServiceNavigationController.swift
ServiceNavigationController.init(coder:),ServiceNavigationController.init(coder:) in LoopKit/LoopKitUI/View Controllers/ServiceNavigationController.swift
LoopUIColorPalette.init(guidanceColors:carbTintColor:glucoseTintColor:insulinTintColor:loopStatusColorPalette:chartColorPalette:),LoopUIColorPalette.init(guidanceColors:carbTintColor:glucoseTintColor:insulinTintColor:loopStatusColorPalette:chartColorPalette:) in LoopKit/LoopKitUI/LoopUIColorPalette.swift
ResizeablePicker<SelectionValue>.init(selection:data:formatter:colorer:),ResizeablePicker.init(selection:data:formatter:colorer:) in LoopKit/LoopKitUI/Views/ResizeablePicker.swift
ResizeablePicker<SelectionValue>.Coordinator.init(_:),Coordinator.init(_:) in LoopKit/LoopKitUI/Views/ResizeablePicker.swift
ResizeablePicker<SelectionValue>.Coordinator.init(),Coordinator.init() in LoopKit/LoopKitUI/Views/ResizeablePicker.swift
UIPickerViewResizeable.init(frame:),UIPickerViewResizeable.init(frame:) in LoopKit/LoopKitUI/Views/ResizeablePicker.swift
UIPickerViewResizeable.init(coder:),UIPickerViewResizeable.init(coder:) in LoopKit/LoopKitUI/Views/ResizeablePicker.swift
SetupButton.init(frame:),SetupButton.init(frame:) in LoopKit/LoopKitUI/Views/SetupButton.swift
SetupButton.init(coder:),SetupButton.init(coder:) in LoopKit/LoopKitUI/Views/SetupButton.swift
LegacyInsulinDeliveryTableViewController.init(style:),LegacyInsulinDeliveryTableViewController.init(style:) in LoopKit/LoopKitUI/InsulinKit/LegacyInsulinDeliveryTableViewController.swift
LegacyInsulinDeliveryTableViewController.init(nibName:bundle:),LegacyInsulinDeliveryTableViewController.init(nibName:bundle:) in LoopKit/LoopKitUI/InsulinKit/LegacyInsulinDeliveryTableViewController.swift
LegacyInsulinDeliveryTableViewController.init(coder:),LegacyInsulinDeliveryTableViewController.init(coder:) in LoopKit/LoopKitUI/InsulinKit/LegacyInsulinDeliveryTableViewController.swift
ErrorBackgroundView.init(frame:),ErrorBackgroundView.init(frame:) in LoopKit/LoopKitUI/InsulinKit/ErrorBackgroundView.swift
ErrorBackgroundView.init(coder:),ErrorBackgroundView.init(coder:) in LoopKit/LoopKitUI/InsulinKit/ErrorBackgroundView.swift
PredictedGlucoseChart.init(),PredictedGlucoseChart.init() in LoopKit/LoopKitUI/Charts/PredictedGlucoseChart.swift
GlucoseChart.init(),GlucoseChart.init() in LoopKit/LoopKitUI/Charts/GlucoseChart.swift
ChartPointsTouchHighlightLayerViewCache.init(xAxisLayer:yAxisLayer:axisLabelSettings:chartPoints:tintColor:gestureRecognizer:onCompleteHighlight:),ChartPointsTouchHighlightLayerViewCache.init(xAxisLayer:yAxisLayer:axisLabelSettings:chartPoints:tintColor:gestureRecognizer:onCompleteHighlight:) in LoopKit/LoopKitUI/Views/ChartPointsTouchHighlightLayerViewCache.swift
TargetChartBar.init(points:isOverride:),TargetChartBar.init(points:isOverride:) in LoopKit/LoopKitUI/Extensions/ChartPoint.swift
PercentageTextFieldTableViewController.init(),PercentageTextFieldTableViewController.init() in LoopKit/LoopKitUI/View Controllers/PercentageTextFieldTableViewController.swift
PercentageTextFieldTableViewController.init(style:),PercentageTextFieldTableViewController.init(style:) in LoopKit/LoopKitUI/View Controllers/PercentageTextFieldTableViewController.swift
PercentageTextFieldTableViewController.init(nibName:bundle:),PercentageTextFieldTableViewController.init(nibName:bundle:) in LoopKit/LoopKitUI/View Controllers/PercentageTextFieldTableViewController.swift
PercentageTextFieldTableViewController.init(coder:),PercentageTextFieldTableViewController.init(coder:) in LoopKit/LoopKitUI/View Controllers/PercentageTextFieldTableViewController.swift
SetupTableViewController.init(style:),SetupTableViewController.init(style:) in LoopKit/LoopKitUI/View Controllers/SetupTableViewController.swift
SetupTableViewController.init(nibName:bundle:),SetupTableViewController.init(nibName:bundle:) in LoopKit/LoopKitUI/View Controllers/SetupTableViewController.swift
SetupTableViewController.init(coder:),SetupTableViewController.init(coder:) in LoopKit/LoopKitUI/View Controllers/SetupTableViewController.swift
SetupTableFooterView.init(frame:),SetupTableFooterView.init(frame:) in LoopKit/LoopKitUI/View Controllers/SetupTableViewController.swift
SetupTableFooterView.init(coder:),SetupTableFooterView.init(coder:) in LoopKit/LoopKitUI/View Controllers/SetupTableViewController.swift
SingleValueScheduleTableViewController.init(style:),SingleValueScheduleTableViewController.init(style:) in LoopKit/LoopKitUI/View Controllers/SingleValueScheduleTableViewController.swift
SingleValueScheduleTableViewController.init(nibName:bundle:),SingleValueScheduleTableViewController.init(nibName:bundle:) in LoopKit/LoopKitUI/View Controllers/SingleValueScheduleTableViewController.swift
SingleValueScheduleTableViewController.init(coder:),SingleValueScheduleTableViewController.init(coder:) in LoopKit/LoopKitUI/View Controllers/SingleValueScheduleTableViewController.swift
DailyValueScheduleTableViewController.init(),DailyValueScheduleTableViewController.init() in LoopKit/LoopKitUI/View Controllers/DailyValueScheduleTableViewController.swift
DailyValueScheduleTableViewController.init(style:),DailyValueScheduleTableViewController.init(style:) in LoopKit/LoopKitUI/View Controllers/DailyValueScheduleTableViewController.swift
DailyValueScheduleTableViewController.init(nibName:bundle:),DailyValueScheduleTableViewController.init(nibName:bundle:) in LoopKit/LoopKitUI/View Controllers/DailyValueScheduleTableViewController.swift
DailyValueScheduleTableViewController.init(coder:),DailyValueScheduleTableViewController.init(coder:) in LoopKit/LoopKitUI/View Controllers/DailyValueScheduleTableViewController.swift
